player_name,session_date,venue_soil_type,pressure_scenario,release_speed,release_angle,deviation_degrees,pitch_distance_from_stumps_m,bounce_height_m
Jos Buttler,2026-06-05,Eden Gardens Clay,High,108.26552120734947,11.81895897980689,-0.9266416577588221,5.198645344034853,0.5052937667312767
Jos Buttler,2026-06-05,Chepauk Black Soil,High,97.17513270151217,13.440177581752529,-1.0195897317082356,5.288005084889,0.5128974602843891
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,101.6462256651006,12.014144563948971,-0.02380591258654832,6.739747836057547,0.7015691503409367
Jos Buttler,2026-06-05,Chepauk Black Soil,Low,106.25884248442232,8.863609848784735,1.149357879002563,6.355951347646112,0.7009202770021242
Jos Buttler,2026-06-05,Chepauk Black Soil,Low,116.68438132621951,12.121001337164532,-1.2486688583774288,3.832761985061805,0.5430823132488609
Jos Buttler,2026-06-05,Chepauk Black Soil,High,98.71531943377131,11.573766423351174,0.8637291739759692,1.9035624783850518,0.787510386475079
Jos Buttler,2026-06-05,Chepauk Black Soil,High,105.55426754901113,13.416695873541112,1.2381626607193317,5.137284830932304,0.5554473079664585
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,119.12726849860383,15.284831667677302,0.20957483148651976,2.0581781240454644,0.8793961938327334
Jos Buttler,2026-06-05,Eden Gardens Clay,High,115.94637510234384,13.689916335819042,-0.9683813972405879,3.9034367835835746,0.9758998760230344
Jos Buttler,2026-06-05,Chepauk Black Soil,High,103.44564378389606,12.605692493437074,-0.8853191815816649,7.026051525095068,0.673773930634775
Jos Buttler,2026-06-05,Chepauk Black Soil,Low,104.90258571238518,8.054319838225675,0.6061706953386055,6.599846089953123,0.6951454998450385
Jos Buttler,2026-06-05,Wankhede Red Soil,High,98.60192640094535,10.447476755464837,0.7674591348380879,7.4853062337563,1.1527223641995534
Jos Buttler,2026-06-05,Eden Gardens Clay,High,104.51959079340541,9.073727991951898,-0.8300153233717413,3.069879548040104,0.7139948110552259
Jos Buttler,2026-06-05,Chepauk Black Soil,High,114.77750712019942,15.320252658711746,0.2938395342152174,6.471733374732855,0.5628281977085429
Jos Buttler,2026-06-05,Eden Gardens Clay,High,103.19084080046127,11.825427878728712,0.25038063680797573,7.507072631989386,0.5750596073649092
Jos Buttler,2026-06-05,Wankhede Red Soil,High,100.29475677221521,10.323886947316542,-0.6009626911958095,4.392519535690626,0.7287774106810153
Jos Buttler,2026-06-05,Eden Gardens Clay,High,107.7089889579174,15.432687678097654,0.20908902809013408,8.634982159943272,0.9843275388473012
Jos Buttler,2026-06-05,Wankhede Red Soil,High,113.13120060299131,14.424336924482535,-0.7909125012668179,4.445371075073151,1.0012653981018316
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,117.92862981112886,8.218151983110598,-0.38021635878622195,2.0912532694986803,1.0367420113777068
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,104.02277849220748,13.587108362648783,-0.6883489429849912,1.7571121569865795,1.1799999268159953
Jos Buttler,2026-06-05,Wankhede Red Soil,High,109.70150890539509,8.789538162808409,0.616660332446188,6.961195028420454,1.0282890037147325
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,109.0248532205071,9.29017974581976,0.0384148757075959,3.253600187231138,1.1464821561094332
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,102.36697476481109,9.837170989125749,0.2923062990283574,5.116761224441632,1.1080308025878713
Jos Buttler,2026-06-05,Eden Gardens Clay,Low,119.76493174537498,12.653234969771379,0.5663732016868419,5.3374812922812085,0.7758301144583888
Jos Buttler,2026-06-05,Wankhede Red Soil,High,103.65364708107329,12.958725708901902,0.677482123413893,7.860544011156933,0.9443438653774752
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,118.73043921666854,14.687206598653011,0.2905042843410772,1.6740129428082298,0.745226898694415
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,101.94175039689142,12.81640473996844,-0.3881297938959314,2.1828163091878268,0.7132448251771257
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,107.25186143251277,8.161072181611146,0.44766531976242807,3.5457608449442155,0.6471277596411087
Jos Buttler,2026-06-05,Chepauk Black Soil,Low,103.54472058472092,9.920188562029054,0.09439275287668429,2.295268076128226,0.6009426833407031
Jos Buttler,2026-06-05,Eden Gardens Clay,Low,118.38190770618365,9.559479067715998,0.6998157525435889,2.101618058347638,0.8337595982436522
Jos Buttler,2026-06-05,Eden Gardens Clay,Low,105.01258623698408,15.575661261213124,-0.8335686607496626,1.7969879602799255,0.9455533704753036
Jos Buttler,2026-06-05,Wankhede Red Soil,Low,106.73206422535151,8.012957102488663,0.10080917315357425,1.8049151029143664,0.9508814567659969
Jos Buttler,2026-06-05,Wankhede Red Soil,High,103.37371220355115,14.663950043117017,-0.5843549300916415,7.372711817291498,0.9963710517258527
Glenn Maxwell,2026-06-05,Eden Gardens Clay,High,77.95989467055173,14.995021351026157,0.9399792829387348,2.603288536513306,0.8285585226995806
Glenn Maxwell,2026-06-05,Eden Gardens Clay,High,94.69447713306856,8.292480694588052,-2.792857554978519,2.1832354039033404,0.47003468839106805
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,91.3509118567269,8.393792881934914,-1.120418365642238,6.134923360813592,0.7526539730195807
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,80.65799157735074,15.93770931697652,0.47173145944804845,7.369055454329872,0.7661419648408129
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,82.13400821084268,8.417599082018732,-2.679718860357065,3.346839556295501,0.8087265491054016
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,77.79889302788614,14.165627199832514,-0.99255190051339,4.295740701629451,0.5194297035506344
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,85.87578611453003,11.68018852240296,-3.0856053743294183,2.2015886666424342,0.8919473047981952
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,86.47542771591448,12.561182398292503,4.7574370725994655,3.1212326461405695,0.5894115178692432
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,91.48452093703652,8.324048367471345,-0.8698460034395142,6.551445462570039,0.39038461338442343
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,90.28858551927622,8.700269426782075,0.5038367796515502,5.180974271407029,0.5227760529542623
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,91.26248637222537,13.00148174348541,0.5441064294837211,2.149272526334137,0.519145529430541
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,92.44531304639514,14.516761481492896,-4.764695502840827,8.372841632671467,0.5144893722930649
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,82.762595302179,13.740166956933942,-3.089793847328965,5.228109448179747,0.5634744404981857
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,84.17231952759957,8.661496513795512,-5.073170706697885,9.185919633635839,0.5572698972287787
Glenn Maxwell,2026-06-05,Eden Gardens Clay,High,86.24151817509572,15.407634866134256,1.6850770852087953,4.460122843302942,0.4527545857340635
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,76.56863640648906,15.745932419230833,-1.5154129215191552,3.2606603701815073,0.343211900063834
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,91.91327911954842,15.630812505771694,1.3993773056976737,1.8331530790734731,0.5556681110653094
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,92.58898100840216,14.651719588589433,-0.8760917610659753,8.46460503412863,0.9263874641583419
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,81.67390178168759,8.144759795379281,2.644969636414936,8.559819241678632,0.4426787630535686
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,83.36744775013338,11.226526333292515,-2.6591294580175346,1.8793993995980038,0.5512665498444568
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,90.63155282405928,8.980890738141586,2.18155637532404,4.703298167887528,0.43435042710617955
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,91.76212157863154,12.996354933964312,2.182422449596146,7.340116651900999,0.4763541511186261
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,86.73278481633884,15.950366587571407,-0.26338164654564056,3.7937428198548426,0.9419232015958849
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,89.30698873541061,11.341746758832993,3.097168106734809,2.8304662891422248,1.0207210281980448
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,93.61487476245419,8.097333182442782,-2.852467138395191,3.6325948023181795,0.8575898537785673
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,87.24064161663617,15.621969120186176,-0.6679614108182528,4.453931765678019,0.866466798825154
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,94.90496367284308,9.396014791050039,-1.9027596374544906,8.323487143380824,0.6314912081627907
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,93.10357192783744,9.625870612861062,3.5031144851673957,2.722672585090446,0.6179460786232864
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,87.77301809268548,9.626470187954679,3.150555160513831,3.340036634844327,1.01851778542868
Glenn Maxwell,2026-06-05,Eden Gardens Clay,High,80.32271800234301,12.545846355510092,-2.653651117117162,6.267298648069001,0.6813525321281136
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,80.1227923844006,11.12507886862644,-0.12716101101298882,5.093914547213428,0.8987260558401553
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,93.5047647948532,15.340720619373165,-3.909798156903699,4.758897949789478,0.48775174864885945
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,92.28541465983434,9.269620773457042,-2.0607800917617864,2.197769117104393,0.5645492821588872
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,82.86310147016194,10.860230091293602,0.4880618475969534,3.96927897283543,0.7158937562089976
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,90.04270842624481,8.72307798575477,0.1525849700947063,4.444585345060475,0.7067309752340077
Glenn Maxwell,2026-06-05,Eden Gardens Clay,High,85.26987032617039,13.982437368689425,1.6456822204643586,6.159587180472151,0.4163111850031996
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,84.68818784263684,13.71537850566821,2.707300615502456,6.329911451210562,0.83882841078513
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,93.26815944017282,12.775128490665296,-0.029515821630845807,1.822235900285393,0.7133951716795678
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,92.89381069521475,8.503501565512952,2.094667001933047,2.303431900318417,0.9649189325300855
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,92.35877540280076,15.142253215977304,-0.6146554900649761,1.6499084945053544,0.7421591926110634
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,95.31807463109229,10.362517438550245,4.602075872765612,5.459782448977507,0.7361312322305955
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,88.7946322101058,15.564299384761735,1.0017067891800424,4.5117479179124125,0.7592547010562463
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,91.67168633999182,12.326945725243881,3.1899851796837235,2.736233232875383,0.9254462142596789
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,85.87713602174483,8.340241026452713,-3.086162559012372,2.717596808193745,1.0224315841123575
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,95.63796648627365,12.113218674079405,-0.6524548945270539,5.074034442357728,0.8087727733068366
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,97.5801104701217,14.368678520229595,2.466290408511992,6.7317988349214355,0.5956011178508255
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,86.45574165485371,12.773929063322859,-1.7145215752859695,2.638368131058856,0.8602546080844038
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,92.69592699095236,9.589813794915417,-4.578779451410812,6.670530928054525,0.708342561493036
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,86.91760504428228,14.037235933868175,-0.7062477066122078,1.616900157256647,0.9687863090113349
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,84.2661967094875,13.639283248964377,2.089000740508484,7.598903213792585,0.5232134305460593
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,94.61430609540666,8.753115372881066,0.8106608333828952,5.046710575337453,0.9109462072626281
Glenn Maxwell,2026-06-05,Eden Gardens Clay,Low,81.04821485330714,15.247638558833806,3.1310728946872253,5.613140126804088,0.6668446442193223
Glenn Maxwell,2026-06-05,Chepauk Black Soil,High,85.52150117271745,14.83689835127788,3.3370025808268786,2.6042698533980326,0.5518233192368859
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,87.03006935877038,8.47369029680484,3.1493772802493325,6.5057609804897005,0.5316854994250932
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,98.34357155846502,15.552811939621753,-2.1903251251342737,2.1495718948191835,0.9696026908312831
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,86.054520258887,12.225512568459129,-0.8384760544769911,4.222470214320478,0.49978453123478483
Glenn Maxwell,2026-06-05,Wankhede Red Soil,Low,91.14713471311092,15.977175241233489,1.2359781177216356,4.490363131059902,0.7384771873185679
Glenn Maxwell,2026-06-05,Wankhede Red Soil,High,93.31874224374731,9.920875220463444,-1.904764679182671,2.98539745145331,0.6527723941405333
Glenn Maxwell,2026-06-05,Chepauk Black Soil,Low,98.48691700352587,10.711233577123235,1.682882631680431,2.4948384055475015,0.49097212875007346
Faf du Plessis,2026-06-05,Eden Gardens Clay,Low,110.33412219636664,11.063885062452563,-0.5457893789076584,2.1740058396349453,0.5034323750612482
Faf du Plessis,2026-06-05,Wankhede Red Soil,High,103.07178317616184,8.845497007112126,-0.4163884958453723,7.530827704026952,1.091514162244061
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,98.20544149425137,14.885615519819137,0.23220420466267822,3.8966409494156977,0.6224456019630282
Faf du Plessis,2026-06-05,Chepauk Black Soil,Low,107.5462063993809,8.697803374645236,-0.17497672087621002,4.802379456081424,0.6381767439539836
Faf du Plessis,2026-06-05,Wankhede Red Soil,High,101.33805114421763,14.598177970113696,0.3717475840202047,5.393941285255681,0.6529359981705926
Faf du Plessis,2026-06-05,Wankhede Red Soil,High,113.34606097628286,14.069980031040432,0.2509092827789578,3.877249019632564,1.16603346384274
Faf du Plessis,2026-06-05,Eden Gardens Clay,Low,115.814668357241,12.130853559725475,0.007846655697497429,3.7457375167057796,0.5859058698757846
Faf du Plessis,2026-06-05,Chepauk Black Soil,Low,100.98361875939867,14.40205449285602,-0.15211404819548818,2.169733651238928,0.8234660483059956
Faf du Plessis,2026-06-05,Wankhede Red Soil,Low,117.5681693723562,13.805626690111794,0.530436488668865,5.116005852301187,1.059605864843636
Faf du Plessis,2026-06-05,Wankhede Red Soil,High,114.37111109341043,15.39602349335321,0.6550774047586106,3.5029949797300772,0.6459073736735479
Faf du Plessis,2026-06-05,Chepauk Black Soil,High,103.10772449971644,15.592352674803333,-0.29795047790605195,6.702887890506051,0.8420223580797359
Faf du Plessis,2026-06-05,Chepauk Black Soil,High,98.26367946680432,8.87340671499898,-0.7426229653774249,7.299510723186815,0.6322817985996158
Faf du Plessis,2026-06-05,Wankhede Red Soil,Low,110.5302787077108,8.448975013147056,0.71491623316854,4.951073349003863,0.884037349737092
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,99.94356193283237,10.51149751400661,-0.8272119614825433,8.003742843001167,0.9094539112318403
Faf du Plessis,2026-06-05,Wankhede Red Soil,Low,116.73467925706073,9.237843601276305,-0.24438021650786493,5.220493524396835,0.6845015321062013
Faf du Plessis,2026-06-05,Chepauk Black Soil,Low,102.16851334774027,8.455486713729368,0.662017352922942,3.5293921887741986,0.4916887894111813
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,112.40472662403023,14.431289511010938,-0.7109960400712352,5.507796394718342,0.7935112348848389
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,103.73508254774613,12.271480781250492,-0.07369477931197621,2.824140699753277,0.911646175404922
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,108.07256672259199,11.8119323141363,-0.47853787667038183,6.9684338750834565,0.7041826870322931
Faf du Plessis,2026-06-05,Wankhede Red Soil,High,104.45269389342124,14.775620707471404,-0.4475705005820677,2.0861957904500197,0.9972948782987241
Faf du Plessis,2026-06-05,Wankhede Red Soil,Low,104.38906267866803,13.405322169582613,-0.0911458015792066,1.533251417698065,1.1985941214950573
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,98.21426548034583,15.764225026725942,0.6463940318920058,7.977846910618569,0.8867913080971943
Faf du Plessis,2026-06-05,Eden Gardens Clay,Low,107.74824755314265,9.95109068801351,-0.7441907231514171,6.001084360416954,0.7704621297119155
Faf du Plessis,2026-06-05,Chepauk Black Soil,Low,115.30576197976642,13.691056246397473,0.007078216069831234,4.069674532418693,0.5191179648721246
Faf du Plessis,2026-06-05,Chepauk Black Soil,High,106.13564597362019,11.088708623689818,-1.0196938884800517,4.0802205720429585,0.4818027942936987
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,110.1768702054532,11.33089375142228,0.26036113927534643,2.8771948884328435,0.8935308279539724
Faf du Plessis,2026-06-05,Eden Gardens Clay,Low,111.97369887581786,14.097931148855412,-0.09334807223977837,5.709988649234058,0.860311240923741
Faf du Plessis,2026-06-05,Chepauk Black Soil,High,103.65892308393974,10.349437357075736,0.014659659865814278,5.919251873832712,0.5585319176425848
Faf du Plessis,2026-06-05,Chepauk Black Soil,Low,108.7158433222479,15.227241334260405,0.9276245061613048,6.30394985534447,0.5580917891156565
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,112.55481106987875,10.71350615425462,-0.5957352779519272,4.173053994366426,0.8724037430701646
Faf du Plessis,2026-06-05,Eden Gardens Clay,High,105.70940983013446,9.633629456610354,-0.7493294627992455,4.69678082231894,0.8216907890193976
Faf du Plessis,2026-06-05,Eden Gardens Clay,Low,116.99154803188728,8.797652395442176,-0.6108123741677773,2.4835804323179467,0.625876539544659
Faf du Plessis,2026-06-05,Wankhede Red Soil,Low,119.99604158653236,14.204061004049453,-0.08725860065124724,6.868907519837096,1.0676453179967333
Rashid Khan,2026-06-05,Wankhede Red Soil,High,81.14929011985141,14.69171492391734,2.2072548767532605,8.007499050976541,0.816260421367325
Rashid Khan,2026-06-05,Wankhede Red Soil,High,80.11720521348664,15.989909241678152,-0.21014155173373014,3.9691370622029343,0.6197575626572094
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,99.95127603967032,8.854550994414993,-4.118139860490915,6.439535003954305,0.4315518944482259
Rashid Khan,2026-06-05,Chepauk Black Soil,High,86.6596706358171,15.664100771448808,-5.183644361474907,2.2212807222199142,0.41594553758568664
Rashid Khan,2026-06-05,Chepauk Black Soil,High,83.95592734019017,8.924293381853417,4.480965507620939,5.491280063759395,0.5369391051994292
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,89.58701765143783,9.360036394705798,0.9927327880268465,3.3806377452890874,1.0682646804997173
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,88.49222979251368,13.791061704191495,0.06620673656288512,3.084876621447923,0.6565687758625234
Rashid Khan,2026-06-05,Wankhede Red Soil,High,91.79929374984711,9.864200977875331,-3.0972300013920684,4.138393721262262,0.892313109271975
Rashid Khan,2026-06-05,Wankhede Red Soil,High,94.65349050958754,14.44627326493827,-1.5121914914927665,7.663734845209973,0.689026868932829
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,95.13944876635613,14.247072372764988,-1.8694951046386359,2.3325556979953825,0.9342876599749429
Rashid Khan,2026-06-05,Eden Gardens Clay,High,93.42872513120055,8.2108126264854,0.410204029506513,3.4242323429609853,0.8720982574357228
Rashid Khan,2026-06-05,Wankhede Red Soil,High,87.59564072335031,10.562419937121355,-0.07788928943867575,3.9270753132639244,1.022772559950479
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,96.94462717587405,10.030752003847988,-1.446493803493234,6.00897425389876,0.9651156519947407
Rashid Khan,2026-06-05,Wankhede Red Soil,High,84.0156311782023,11.26545591228265,-0.12925120787908712,2.90865303780388,0.5456823130588898
Rashid Khan,2026-06-05,Chepauk Black Soil,High,83.68486077566297,14.495348675414862,0.6033166349165218,5.958527091406347,0.7307048483223085
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,99.51138056143203,13.004701705980295,0.15177139956256536,6.9432438904213605,0.5381335625638513
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,86.10381182932579,11.852610129126907,-0.1153143374600667,6.3083301008226655,0.722921792472116
Rashid Khan,2026-06-05,Chepauk Black Soil,High,88.25992718926554,15.804745236697165,-4.463668215784826,2.233557073443992,0.58947103457421
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,94.86576654855477,10.007980052164207,-1.6640449600419247,4.724864622495156,0.8457722700231767
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,94.89440407847795,13.053825026618295,1.6000192782575953,4.919361381306043,0.8204629199650633
Rashid Khan,2026-06-05,Chepauk Black Soil,High,82.66997077769047,15.79034107309203,-4.474500069472577,2.5059915244208293,0.6411604041571226
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,89.72491534049249,10.669816618278345,-3.4354108637561778,6.036529417448474,0.48312475002608574
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,91.33201939794215,13.72903700122193,-2.1717621460223158,4.900342965467409,0.6232745907694895
Rashid Khan,2026-06-05,Eden Gardens Clay,High,79.16181419352067,13.106833443589778,-0.024643093705904562,2.166835750102455,0.8440499994265944
Rashid Khan,2026-06-05,Chepauk Black Soil,High,90.83496362606027,15.576886908598063,4.551042165715561,5.24209261434435,0.6060130233237319
Rashid Khan,2026-06-05,Chepauk Black Soil,High,93.47682314584839,15.581019127143325,-3.985541488393032,2.1015972284063036,0.7153240593745211
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,96.56789788277882,14.88517638959374,-2.3377707421180034,6.0021086976005416,0.4892079581991907
Rashid Khan,2026-06-05,Eden Gardens Clay,High,82.90750712551207,9.448886374084674,-0.5168277320603138,7.31776709294719,0.8976280667891865
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,94.37208025504344,14.049113903269646,2.663834935152127,2.842492431302664,0.5172802785491738
Rashid Khan,2026-06-05,Chepauk Black Soil,High,86.3298445764176,13.745623732791264,4.371082771630324,5.185432330578617,0.6743727491465642
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,83.05625770781965,12.464281686772228,1.1801248416716004,5.548681235749415,0.7043892776475481
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,90.77996818674676,8.041194871982135,2.3810394488549727,5.342202915737964,0.808155964839675
Rashid Khan,2026-06-05,Wankhede Red Soil,High,93.20655206447117,12.280857865233042,-1.7505361628294929,1.9154939666385804,0.5201086967267371
Rashid Khan,2026-06-05,Eden Gardens Clay,High,80.18037869962784,9.117901354033393,-2.3049767059892945,6.567511102560268,0.44750970407205487
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,94.59799889368185,12.274652014718178,1.9508302673223517,3.694773638327751,0.7321872145617658
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,85.80217188180055,14.418000175078191,1.9253245340058656,5.135346415670622,0.7998924182461987
Rashid Khan,2026-06-05,Eden Gardens Clay,High,75.35305516903847,10.910802054217903,-1.8380864567790631,7.471642397791439,0.45588277410409833
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,90.45953762997422,13.450990882164746,-3.093398040577657,4.601148712707843,0.6344290070276616
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,84.20295170715322,11.421467567465811,1.656200834686186,6.680414388942327,0.9734009073110188
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,90.02504534615886,13.635379092014299,3.2470149362669094,3.5882360686326247,0.7655758256965448
Rashid Khan,2026-06-05,Chepauk Black Soil,High,89.51225505478664,9.667459914318588,-1.749847514273224,5.14473243802178,0.345307598599228
Rashid Khan,2026-06-05,Chepauk Black Soil,High,89.5830172426095,15.296944635317537,-3.6601523462406576,4.29509131132623,0.7215995381629677
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,88.93019916598469,11.42623799837771,-0.7544452184647433,3.8219792300484183,0.7834290160778177
Rashid Khan,2026-06-05,Wankhede Red Soil,High,90.31358041085504,12.5395148087626,1.2389027742776677,3.1674900671400366,0.9025682973196196
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,86.1034306574963,12.394743937637356,-2.3123232063520787,6.703669885818525,0.5431858544098676
Rashid Khan,2026-06-05,Chepauk Black Soil,High,80.31662586359295,9.797595054406926,-0.6889933454546888,2.677948388609073,0.7474542726064455
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,86.95458389134886,10.20623578757193,-1.8137163385492325,3.395109618774744,0.5441756701337886
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,97.09069390115326,10.582731900695304,0.68134798678465,5.206815682182809,0.6620317393204279
Rashid Khan,2026-06-05,Chepauk Black Soil,High,83.77767401779069,12.095888576133609,-0.047505071591371094,5.363792631755246,0.6384733693581911
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,84.54481757274853,8.717353364288421,-3.627901741050551,6.655205481788535,0.4587616392681667
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,99.81959250563332,14.060068940861534,0.5800327749418868,4.319267189766524,0.811153949764725
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,94.57462642016804,9.473190131892558,-1.0507924478369597,5.012869997272986,0.9235450258754658
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,95.55314550908066,8.873120775221793,-3.676631658792621,2.6658349023612677,0.5496131210520467
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,89.42841820944989,14.169835831361997,-1.4381999022019496,5.861115745345465,0.45879030534977383
Rashid Khan,2026-06-05,Chepauk Black Soil,High,82.04341039887052,14.015347384278812,-3.8923771735456207,2.5313320146948435,0.3854281714031671
Rashid Khan,2026-06-05,Wankhede Red Soil,Low,94.50146405954932,13.12245234238813,-0.39420283385981564,2.1820953019642064,0.7598265714376976
Rashid Khan,2026-06-05,Eden Gardens Clay,High,81.42306272732627,13.885710354693753,-3.311500886501279,2.2780587901944256,0.542801196272064
Rashid Khan,2026-06-05,Eden Gardens Clay,Low,83.81726613734799,14.614750774104074,1.1076820130571026,5.591039702614545,0.7104506486333237
Rashid Khan,2026-06-05,Chepauk Black Soil,Low,93.10761579375098,10.297003593491782,-2.2259179896396017,1.8045446583775933,0.4431441256145338
Trent Boult,2026-06-05,Chepauk Black Soil,Low,137.38770258942577,12.983789590660601,0.3919588470437206,6.6872206437405,0.8464855073534524
Trent Boult,2026-06-05,Eden Gardens Clay,High,130.98937035495055,11.278103235750207,0.9840726740401491,6.440556752248376,1.432032925186705
Trent Boult,2026-06-05,Eden Gardens Clay,High,129.68403042024264,14.124144771174285,-0.5404797955944192,1.9234688312215564,0.8019551763810997
Trent Boult,2026-06-05,Chepauk Black Soil,High,135.3527782333767,15.949799301706566,-0.4041809420259885,8.928211863105025,0.7740796635473933
Trent Boult,2026-06-05,Eden Gardens Clay,High,129.23949793706205,12.838669865271775,0.7848933143945054,4.875925352461216,1.0473393981467862
Trent Boult,2026-06-05,Wankhede Red Soil,High,135.93932529129253,12.350358466197754,0.2838741692184518,7.154766797188228,1.6987333771927753
Trent Boult,2026-06-05,Eden Gardens Clay,Low,147.284431131706,11.025574603996109,0.4286033575330548,3.3181626693565045,0.9729631007719919
Trent Boult,2026-06-05,Eden Gardens Clay,Low,144.75938017273168,10.107801375392224,-0.05212385105577355,2.3191859324961,1.295036386405051
Trent Boult,2026-06-05,Chepauk Black Soil,High,138.00701124339201,9.189604514941617,-0.6946963803747239,6.758038532412753,0.8097812792085258
Trent Boult,2026-06-05,Chepauk Black Soil,High,131.19410241605047,10.268919787875944,0.5944897378131019,6.556667055231961,1.2665762481763798
