session_id,player_name,date,balls_faced_played,wickets_lost_taken,bowling_speed_tracked,line_length_accuracy_pct
S_5305,JP Faulkner,2024-03-04,93,4,133.9086622303035,87.44949547573509
S_4185,JP Faulkner,2024-03-16,55,4,,94.03988824774079
S_9880,JP Faulkner,2024-01-03,93,4,,83.887910554067
S_8397,HV Patel,2024-01-26,91,4,,82.94284901461394
S_4727,DAJ Bracewell,2024-02-06,22,3,149.1838110496933,94.40726448651871
S_1148,DJ Harris,2024-03-06,73,2,127.33965163814139,74.74553085716776
S_6336,DJ Harris,2024-01-11,91,0,125.77479451907482,63.56575674488448
S_2982,DJ Harris,2024-03-25,83,3,138.17261191562804,82.11580557364098
S_9175,Ankit Sharma,2024-01-09,34,1,141.8235717385836,90.43657602062916
S_9740,SP Narine,2024-03-26,90,0,120.52494641962166,61.715162573994576
S_5468,GB Hogg,2024-04-06,92,0,128.22638667372442,60.931292812718944
S_2840,GB Hogg,2024-02-12,91,4,126.17645964534964,72.33683664301729
S_2081,RR Bhatkal,2024-02-15,85,0,138.59243563474698,62.70940431946627
S_1947,RR Bhatkal,2024-01-25,73,4,137.3626942908,81.63997573548019
S_4670,RR Bhatkal,2024-01-02,95,4,,93.26074548076633
S_7720,CJ McKay,2024-03-05,20,4,,80.29274953415343
S_8938,CJ McKay,2024-02-15,74,2,,81.74292856680586
S_9089,CJ McKay,2024-03-17,84,1,135.01858597001794,91.912478933362
S_3063,CJ McKay,2024-02-28,73,0,,89.1442811222297
S_2603,N Saini,2024-02-12,88,2,,60.08131921461756
S_9488,N Saini,2024-02-19,90,2,,69.06365617587413
S_3208,DA Miller,2024-02-17,98,1,125.06248315194688,93.89144360347393
S_9867,Azhar Mahmood,2024-02-01,47,4,,66.59058837209872
S_6231,Azhar Mahmood,2024-01-30,73,3,,63.66311541212684
S_3642,P Negi,2024-03-05,88,2,,82.52001323310658
S_6491,P Negi,2024-02-22,55,3,144.64413758328573,72.39225968242829
S_6009,RJ Peterson,2024-01-22,85,4,,61.91426111016937
S_2308,KMDN Kulasekara,2024-02-23,36,3,144.97173125105724,94.70685200364298
S_1100,KMDN Kulasekara,2024-01-02,67,2,126.78832002431422,64.61323904638378
S_2537,KMDN Kulasekara,2024-02-10,35,3,132.9042819629048,75.3217769245845
S_9697,A Ashish Reddy,2024-02-01,93,2,,90.6160277379798
S_4720,A Ashish Reddy,2024-02-18,52,3,,69.37990434095323
S_8281,A Ashish Reddy,2024-03-18,44,1,,73.13624710205548
S_6560,V Pratap Singh,2024-02-18,63,2,132.15591427725988,80.86152584171765
S_9511,V Pratap Singh,2024-02-14,77,3,149.98050901416602,67.40009402996189
S_4936,BB Samantray,2024-04-01,71,4,,86.950742995954
S_5652,BB Samantray,2024-01-09,51,0,,63.50542491273684
S_3251,BB Samantray,2024-01-29,22,1,,63.093893850136546
S_7041,BB Samantray,2024-01-02,81,2,132.48482839218474,65.82884797240445
S_3722,MJ Clarke,2024-02-24,28,1,,61.98189450821453
S_7719,MJ Clarke,2024-01-31,66,1,,70.7063184641532
S_9249,MJ Clarke,2024-02-13,93,2,,86.34966162819843
S_2790,MJ Clarke,2024-03-10,74,2,134.2360068786732,88.56198649900132
S_6317,Gurkeerat Singh,2024-02-12,79,1,144.4082644010207,85.0233488243122
S_8129,AP Majumdar,2024-01-18,71,3,127.09424736716083,67.40273622486188
S_5350,AP Majumdar,2024-01-30,27,1,,93.59110025116892
S_5376,AP Majumdar,2024-01-19,24,2,124.3162846616934,60.30166509071231
S_9159,PA Reddy,2024-01-26,46,2,120.22389421251658,74.7940316880099
S_5264,PA Reddy,2024-02-02,35,1,,72.31020389709784
S_7875,PA Reddy,2024-03-09,68,1,142.16791366048417,61.020946230176015
S_6738,PA Reddy,2024-01-23,37,1,,91.91047469195715
S_7694,K Upadhyay,2024-02-02,45,0,,70.18497863476321
S_1677,P Awana,2024-03-28,37,2,138.5624094737282,62.85879177032239
S_5541,P Awana,2024-01-29,77,1,138.9463313602848,79.00291555712647
S_1943,AD Russell,2024-03-11,69,0,133.40622585601318,87.22947400498279
S_1250,AD Russell,2024-01-09,98,3,,92.43048841264334
S_2209,AD Russell,2024-02-03,54,2,,94.46015637316395
S_9895,A Chandila,2024-01-19,86,1,125.24354963650097,82.6810611319325
S_7794,A Chandila,2024-04-03,87,4,120.1460522296651,74.44373869327022
S_9524,CA Lynn,2024-02-10,21,4,,94.58048867228976
S_4170,CA Lynn,2024-01-22,30,1,,68.3649188074043
S_2013,CA Lynn,2024-01-15,79,1,130.98339353786253,63.62728542682785
S_6791,CA Lynn,2024-03-04,21,1,144.76319687245888,65.13129051260012
S_5601,Sunny Gupta,2024-03-18,44,0,,82.15797942736835
S_2416,Sunny Gupta,2024-02-07,40,0,,89.54650635384286
S_5474,Sunny Gupta,2024-03-10,63,3,,83.53218936750027
S_3553,MC Juneja,2024-01-03,95,3,,78.9709474383233
S_3262,MC Juneja,2024-01-30,88,0,125.48679159206006,79.86051228081303
S_6057,MC Juneja,2024-03-28,50,0,,73.98803007300138
S_7363,KK Nair,2024-02-29,50,2,,60.49050811341199
S_9808,KK Nair,2024-01-27,21,4,120.3984361037574,78.97053544679041
S_8422,KK Nair,2024-03-01,57,3,135.09661244575904,86.78020974514425
S_9184,GH Vihari,2024-03-07,20,2,126.39105959529792,81.27224535124105
S_5920,GH Vihari,2024-02-04,95,4,127.9869450449643,61.096993410060335
S_3434,MDKJ Perera,2024-02-22,50,4,,86.37164619062682
S_7343,MDKJ Perera,2024-03-28,69,3,122.68419368431162,74.62944299274197
S_9169,R Shukla,2024-02-08,65,3,,85.19988809196062
S_8135,B Laughlin,2024-01-15,55,0,127.07047603727655,84.97810990892538
S_8447,B Laughlin,2024-03-22,68,1,137.80725763242893,64.44886718034584
S_9719,B Laughlin,2024-04-08,48,4,,77.71489484431255
S_2176,B Laughlin,2024-01-21,36,0,,72.55544568411345
S_6906,AS Rajpoot,2024-02-22,75,4,130.15833687337897,61.94015461294318
S_6649,M Vohra,2024-03-13,52,4,147.53317957483318,91.79215235850533
S_8799,M Vohra,2024-02-03,44,3,143.19503075240877,63.71930666773385
S_6519,M Vohra,2024-03-30,80,4,,67.3660885261787
S_2030,M Vohra,2024-01-16,35,3,,83.5326650276268
S_8151,JD Unadkat,2024-01-17,51,0,,69.65820898550156
S_2672,JD Unadkat,2024-04-01,72,4,,77.12477413680611
S_8734,JD Unadkat,2024-01-01,89,4,121.56837309806279,89.83899257064252
S_4253,Mohammed Shami,2024-03-11,65,1,,66.61449809899113
S_8964,Mohammed Shami,2024-04-05,36,3,,66.85930646456167
S_6822,BMAJ Mendis,2024-03-31,44,2,136.34474027020295,69.44098630558184
S_9328,R Rampaul,2024-04-08,83,3,135.84204242796235,67.07283276302823
S_3907,R Rampaul,2024-04-08,82,2,143.60169044200623,77.8404126350863
S_7546,CH Morris,2024-01-12,34,2,,86.4708533943103
S_2649,CH Morris,2024-01-26,21,3,,74.36745497940828
S_4237,CH Morris,2024-01-23,78,1,134.13965382315206,94.33841685797285
S_4345,SV Samson,2024-02-24,69,1,148.38560681973783,80.29200046168678
S_8095,SV Samson,2024-01-28,94,0,141.6999091198189,64.76196820510751
S_2109,SV Samson,2024-01-21,79,3,,68.71419147064778
S_2164,SV Samson,2024-03-09,23,3,,74.25927584741399
S_6538,SMSM Senanayake,2024-01-21,77,1,,81.90444182438316
S_5607,SMSM Senanayake,2024-03-21,62,1,120.3003123167741,90.8843215255326
S_4083,SMSM Senanayake,2024-03-06,21,4,,64.07161044966415
S_5749,BJ Rohrer,2024-02-13,49,0,,72.60348707737397
S_6463,BJ Rohrer,2024-01-06,46,1,,63.53295689447396
S_2313,BJ Rohrer,2024-02-09,66,2,124.23731094079672,92.22198478487715
S_5939,BJ Rohrer,2024-02-26,47,3,,91.2902519270882
S_8637,KL Rahul,2024-02-04,61,3,,71.04437160550889
S_4803,KL Rahul,2024-01-24,27,1,140.7754203828358,68.52349186148376
S_7404,KL Rahul,2024-04-06,68,1,,72.82929155827291
S_6560,Q de Kock,2024-02-06,26,3,131.37850175182635,61.65287067731642
S_5581,Q de Kock,2024-01-04,44,3,,77.54069560101216
S_7035,Q de Kock,2024-03-23,30,2,,83.30407896781519
S_3413,R Dhawan,2024-02-03,38,1,132.4546702817193,65.92210680870382
S_3220,R Dhawan,2024-01-25,97,3,146.7561939002523,70.05076677956951
S_6193,R Dhawan,2024-03-03,87,2,,92.11602436916651
S_6024,MG Johnson,2024-01-10,49,2,,76.17137699938445
S_6551,MG Johnson,2024-01-02,95,2,,91.48294677837085
S_1378,MG Johnson,2024-04-03,21,0,133.5826301312622,89.24390785902976
S_1711,LJ Wright,2024-02-29,25,3,144.11579658746467,77.8109839310986
S_7400,LJ Wright,2024-02-02,59,4,,78.7412732379934
S_8777,LJ Wright,2024-01-09,54,1,129.59162548019563,90.38343559534721
S_8490,LJ Wright,2024-03-02,74,1,,87.40232649901503
S_9998,IC Pandey,2024-02-04,68,4,,72.85691803470479
S_8246,IC Pandey,2024-01-17,52,3,129.49363729600373,71.976524201553
S_8280,IC Pandey,2024-04-02,96,4,,62.952981375347676
S_4845,IC Pandey,2024-01-13,84,3,,62.851586419952966
S_1968,CM Gautam,2024-03-07,30,3,127.124581270866,94.2621844641965
S_2469,CM Gautam,2024-02-05,58,4,,86.06627560704727
S_7528,X Thalaivan Sargunam,2024-02-25,23,4,,68.66120434316012
S_3892,X Thalaivan Sargunam,2024-02-21,50,2,144.7574599995654,90.38710765226426
S_2500,X Thalaivan Sargunam,2024-03-15,75,0,,94.97676979942264
S_9587,X Thalaivan Sargunam,2024-01-07,74,1,,75.662508673365
S_6494,DJG Sammy,2024-02-05,43,3,,76.44315125070386
S_9817,KW Richardson,2024-01-28,79,2,135.1054053389399,62.10379946274385
S_2736,MM Sharma,2024-01-23,91,2,141.54305213868068,80.35088817750184
S_2764,MM Sharma,2024-02-23,24,4,120.83523153787759,68.63297563956722
S_7982,UA Birla,2024-02-07,86,4,,89.16170809249088
S_9789,UA Birla,2024-01-08,71,2,124.2152190932578,75.50328537617764
S_6501,UA Birla,2024-01-27,27,3,140.5262722556546,90.88544169716536
S_7163,Parvez Rasool,2024-01-16,36,2,120.70775903342387,74.48065141531154
S_5712,Sandeep Sharma,2024-04-09,50,3,,66.63316651330818
S_5009,S Kaul,2024-02-17,31,0,143.92010416949887,69.42962612653501
S_9427,S Kaul,2024-02-12,54,1,,75.26246680767593
S_2341,S Kaul,2024-03-09,35,0,,80.67815867312706
S_7558,Sachin Baby,2024-01-10,75,0,143.23957859379053,79.67506638396547
S_1132,Sachin Baby,2024-01-23,28,1,,78.533676525786
S_3835,PV Tambe,2024-02-20,97,4,149.06444071733412,76.94745987716746
S_2963,PV Tambe,2024-02-03,90,1,,71.21045598738598
S_7967,NM Coulter-Nile,2024-01-07,80,2,,83.98205088194531
S_8280,NM Coulter-Nile,2024-02-13,49,0,134.60253145056947,84.58137427968974
S_4179,CJ Anderson,2024-03-31,78,2,141.78910501106455,67.68887466815391
S_8013,NJ Maddinson,2024-03-10,81,1,138.66027566426942,78.90277626727685
S_5647,NJ Maddinson,2024-01-19,86,1,,74.20342322700951
S_5357,NJ Maddinson,2024-01-16,91,1,,89.2855390150325
S_5784,AR Patel,2024-01-12,29,0,,75.52955064603837
S_9728,AR Patel,2024-01-07,90,0,145.2332192681661,61.258801467469446
S_9226,AR Patel,2024-03-03,87,3,128.3803557279368,72.21046458118516
S_3276,AR Patel,2024-02-08,99,0,143.97246437315863,77.79676623578091
S_8869,JJ Bumrah,2024-01-13,50,1,,78.79792094565363
S_1028,JJ Bumrah,2024-03-06,35,4,141.89311534721043,85.7412235009189
S_6062,JJ Bumrah,2024-01-08,96,4,147.0489368845908,92.41675452451193
S_1572,JJ Bumrah,2024-01-26,90,0,,83.42603957272256
S_1358,JDS Neesham,2024-03-06,38,3,,88.17383918585898
S_7941,TG Southee,2024-03-11,92,0,140.15928413781154,68.42385564040599
S_1091,MA Starc,2024-01-11,84,4,,70.31111665291596
S_3513,MA Starc,2024-03-18,50,2,120.04803562647086,69.91266793333835
S_5916,BR Dunk,2024-01-17,44,1,124.64524183942365,72.46678802114828
S_6780,BR Dunk,2024-03-17,45,3,,65.92978407326365
S_9340,RR Rossouw,2024-02-15,35,3,,92.39540532165951
S_8233,Shivam Sharma,2024-03-19,93,1,,71.88924164678555
S_9780,Shivam Sharma,2024-01-27,97,2,,89.90398296639881
S_5798,Shivam Sharma,2024-03-18,31,3,147.05728715246667,75.6224102800474
S_1056,YS Chahal,2024-03-27,83,2,134.2416338138464,69.04374267546295
S_7597,LMP Simmons,2024-04-09,95,2,,63.036202242548356
S_9940,LMP Simmons,2024-02-06,25,0,,85.4972876846604
S_4671,LMP Simmons,2024-01-25,98,1,,70.6995747533671
S_9444,LMP Simmons,2024-03-10,84,3,128.57524345990228,62.48887478747029
S_4241,VH Zol,2024-02-08,90,2,136.47979095558046,92.5427102920676
S_5409,VH Zol,2024-02-25,43,0,137.62109605726732,62.989086950180585
S_7843,VH Zol,2024-01-02,34,2,140.92343484492918,63.167370888355336
S_6322,VH Zol,2024-01-15,29,0,122.66319800868698,90.27482416727217
S_9791,BCJ Cutting,2024-01-02,62,1,,62.295267542632274
S_5864,BCJ Cutting,2024-03-23,21,4,146.80529914179954,86.4876228015839
S_1789,BCJ Cutting,2024-01-20,20,0,146.19932619773186,61.45754078189931
S_4003,BCJ Cutting,2024-04-04,74,4,135.69474002417948,90.60662861492749
S_1421,Imran Tahir,2024-03-05,94,2,,78.0952199123398
S_5944,Imran Tahir,2024-02-27,73,1,,79.02195500040551
S_4258,BE Hendricks,2024-01-14,95,1,136.8563086872454,85.93091223526949
S_5480,BE Hendricks,2024-02-25,21,0,142.3619321742462,73.26345684343777
S_1109,BE Hendricks,2024-02-18,20,0,,68.55891550445048
S_2915,BE Hendricks,2024-02-09,64,3,,75.35337202110514
S_1873,S Gopal,2024-02-12,58,0,,84.68747295679414
S_7382,S Gopal,2024-01-07,99,4,146.6052270849482,91.10992844376969
S_4196,M de Lange,2024-03-21,83,1,120.51864134290089,79.23896147798024
S_1238,M de Lange,2024-01-20,79,1,,74.58226130948127
S_2667,R Tewatia,2024-02-06,23,4,120.11490871500968,68.33436951388995
S_7849,R Tewatia,2024-02-17,52,1,,79.95655255299316
S_4064,R Tewatia,2024-01-10,84,1,122.22224721631343,94.74912460886914
S_1440,R Tewatia,2024-03-09,41,0,125.22632025214173,93.70120719623131
S_4262,JO Holder,2024-01-09,79,4,,65.59123110818805
S_5677,JO Holder,2024-02-06,50,1,147.17270371909345,94.12805093976885
S_6539,JO Holder,2024-03-19,27,1,,77.89686814286465
S_5541,Karanveer Singh,2024-03-20,95,2,,85.7878099048569
S_6660,Karanveer Singh,2024-03-22,29,1,,74.91428298403699
S_8232,Karanveer Singh,2024-01-15,23,3,146.24241220466925,92.8551755692252
S_7523,Karanveer Singh,2024-02-17,52,1,,71.65348150299964
S_9974,SS Iyer,2024-01-28,42,4,,78.43860081176447
S_3956,SS Iyer,2024-01-14,30,3,,76.25225874587495
S_3170,SS Iyer,2024-03-04,50,0,132.78954881972103,71.67964726514705
S_7458,SS Iyer,2024-02-19,88,0,144.2260876619398,77.80393827394276
S_4203,DJ Hooda,2024-04-09,73,1,141.29355150671918,76.87788306180643
S_1801,Anureet Singh,2024-02-12,93,1,125.91727998501051,67.4738117259383
S_1583,Anureet Singh,2024-02-17,69,4,,71.31179874500822
S_4185,KS Williamson,2024-01-19,57,2,128.6651824343254,80.49614587438275
S_5945,KS Williamson,2024-02-26,69,1,135.43357303204618,71.5847181661191
S_7902,SA Abbott,2024-03-08,80,4,,89.92774350893909
S_5240,SA Abbott,2024-01-19,70,0,,77.78590822203871
S_5047,SA Abbott,2024-01-30,44,2,122.15720151949337,91.8151956092496
S_7302,J Suchith,2024-01-26,61,0,,85.02978718839114
S_9001,J Suchith,2024-03-06,35,0,135.09217800814827,62.90201034880684
S_3463,J Suchith,2024-02-23,91,2,,66.7493863129786
S_3997,RG More,2024-02-09,47,4,126.17661932299798,71.25902290454583
S_5477,RG More,2024-01-10,66,2,123.18835534711607,89.46942348203793
S_8842,RG More,2024-03-06,94,4,134.31144675538064,89.2214799927537
S_2293,RG More,2024-02-03,68,1,,88.05388112516763
S_9444,HH Pandya,2024-01-19,91,3,142.88543707039437,86.7844683440935
S_5323,HH Pandya,2024-01-17,33,2,,91.61676022829468
S_8844,D Wiese,2024-04-05,30,3,,70.21535119627399
S_5810,D Wiese,2024-02-21,27,3,138.46043521885724,74.41812920142922
S_3987,D Wiese,2024-02-17,71,3,136.48285836865549,82.96626626779405
S_4587,D Wiese,2024-03-16,92,4,145.85625447047425,82.89271435345117
S_3873,SN Khan,2024-01-19,96,4,,86.8206424891615
S_4849,SN Khan,2024-03-26,96,1,136.13050565265303,60.16493489327844
S_8310,SN Khan,2024-04-05,52,0,124.41044864699336,84.88130156611896
S_9847,MJ McClenaghan,2024-03-06,62,3,,88.67893808382725
S_8631,MJ McClenaghan,2024-02-28,68,2,129.5713178961842,93.9138751728805
S_6646,MJ McClenaghan,2024-03-22,42,0,132.42981042060623,63.93351172627912
S_9749,DJ Muthuswami,2024-03-04,65,0,133.0814092235574,86.20352613378468
S_9853,DJ Muthuswami,2024-01-20,52,0,145.27603525055406,70.61228678158862
S_9252,PJ Cummins,2024-03-29,27,4,127.2213775699052,68.3982116303271
S_6221,PJ Cummins,2024-02-23,33,3,140.01110571376063,91.90519105420684
S_5144,PJ Cummins,2024-03-05,76,2,,72.90460234013865
S_5366,SN Thakur,2024-04-08,95,3,,60.54243846391666
S_5136,SN Thakur,2024-02-08,45,1,120.6317335066896,61.2748905155602
S_1012,SN Thakur,2024-01-28,46,2,126.84497741252717,85.90062300553745
S_6310,JC Buttler,2024-02-20,28,4,134.80024764157142,61.40241802218933
S_2645,JC Buttler,2024-03-08,52,3,,88.30775406174429
S_5243,CR Brathwaite,2024-03-15,31,1,124.61052407421741,90.20374162664164
S_9459,CR Brathwaite,2024-01-21,44,2,124.51832859205557,92.64268351898676
S_8522,CR Brathwaite,2024-04-05,68,0,,75.66494826777902
S_9808,CR Brathwaite,2024-04-08,38,0,,64.19113759751862
S_2409,MP Stoinis,2024-01-14,20,1,148.2993033562245,78.20806711860814
S_5559,Ishan Kishan,2024-01-14,43,2,,68.48026652201634
S_3402,Ishan Kishan,2024-03-27,91,3,,94.05365722332147
S_1372,Ishan Kishan,2024-04-02,84,3,139.1221383678355,79.48482397934988
S_2695,Ishan Kishan,2024-03-19,32,3,,61.153175388593546
S_1010,C Munro,2024-02-28,34,1,,63.18274074695644
S_8195,P Sahu,2024-03-05,36,3,,71.20385493520654
S_4036,P Sahu,2024-03-22,66,0,129.64625497193614,94.93819090400521
S_6494,P Sahu,2024-03-14,73,3,,77.0115469469629
S_1104,P Sahu,2024-01-10,29,4,,85.21166792080976
S_6873,KH Pandya,2024-02-12,98,4,147.24251061179564,88.15310449481953
S_9283,KH Pandya,2024-01-23,82,4,,78.69126396216298
S_5537,KH Pandya,2024-03-30,52,0,,66.03222249507371
S_3801,AD Nath,2024-03-30,91,1,125.92346451273396,94.44416093391831
S_8436,AD Nath,2024-02-27,22,2,,87.11355280136294
S_4873,MJ Guptill,2024-04-05,54,4,,70.71685721687284
S_6202,MJ Guptill,2024-04-06,47,4,128.11045771486752,88.79660850613162
S_9298,MJ Guptill,2024-01-15,25,3,,85.79722311754614
S_6329,MJ Guptill,2024-04-01,70,0,138.72576218688812,64.62123119114985
S_2879,KJ Abbott,2024-01-13,62,3,,88.27087526202502
S_8378,KJ Abbott,2024-01-24,45,4,143.11313408377012,67.36849709542146
S_6392,TM Head,2024-03-08,63,4,143.13674445871212,67.98351322658348
S_6086,TM Head,2024-03-07,21,0,,68.9168655215017
S_3586,M Ashwin,2024-03-29,37,0,,88.44565165066378
S_4574,M Ashwin,2024-03-08,60,4,147.97331935132053,93.15574147329367
S_6769,M Ashwin,2024-03-18,68,0,,77.17430210744445
S_6854,M Ashwin,2024-03-11,50,3,133.68950461652886,65.9768891001168
S_1295,NS Naik,2024-01-06,57,0,136.9724191965344,85.01458107337902
S_1986,NS Naik,2024-02-16,98,4,,70.5796845173757
S_4413,NS Naik,2024-04-01,43,4,123.30053163382631,93.15997993209277
S_4081,NS Naik,2024-03-13,78,3,,81.46096262600909
S_3829,RR Pant,2024-02-27,34,1,147.16746412719397,64.1915988251269
S_1625,RR Pant,2024-01-24,46,4,,83.39913432898949
S_4006,RR Pant,2024-03-19,45,0,145.60187200610824,92.00191549332692
S_5490,SW Billings,2024-03-14,78,0,,61.535838092906026
S_9431,SW Billings,2024-01-21,32,0,,66.66447236087186
S_5300,KC Cariappa,2024-03-26,75,4,,73.51827383546814
S_9831,KC Cariappa,2024-02-16,88,1,139.24739043730182,60.820153437858586
S_1713,PSP Handscomb,2024-03-21,49,4,,86.54346700564713
S_1037,PSP Handscomb,2024-01-25,45,4,,81.78922886745897
S_2832,PSP Handscomb,2024-01-30,76,0,148.49487616459098,79.41890287761572
S_7411,PSP Handscomb,2024-03-09,25,0,,82.49717925209528
S_7889,Swapnil Singh,2024-01-03,68,2,,72.74423698945269
S_6121,Swapnil Singh,2024-03-13,75,0,,69.61467614825003
S_5939,J Yadav,2024-02-29,39,1,128.92712149322446,87.62517291369866
S_1045,UT Khawaja,2024-02-11,34,0,,72.6904124408137
S_9983,UT Khawaja,2024-03-04,99,1,,93.21206763660503
S_6323,HM Amla,2024-01-17,80,2,,67.50976870324975
S_4614,HM Amla,2024-03-31,31,0,,61.96863430103104
S_8939,F Behardien,2024-03-31,71,0,148.3212383484278,73.86970418720952
S_1382,BB Sran,2024-01-17,94,2,,76.47747489544476
S_2578,BB Sran,2024-01-27,56,0,,65.67597544980158
S_4960,A Zampa,2024-04-09,38,1,,85.08515050186747
S_4641,N Rana,2024-03-03,47,0,131.70258116340642,66.80917893949689
S_7823,N Rana,2024-02-07,80,0,125.67232961335047,91.53177055934466
S_2025,N Rana,2024-03-12,62,1,,69.20590425099743
S_7338,S Kaushik,2024-01-30,32,2,140.5163022348992,77.56440848944735
S_9021,S Kaushik,2024-03-22,80,1,129.76254842047823,63.31586201727705
S_8690,S Kaushik,2024-02-02,26,4,,80.62500047519978
S_3666,S Kaushik,2024-03-20,38,0,140.58072671807673,68.74656025729115
S_6899,ER Dwivedi,2024-01-23,73,4,135.39510048991693,77.34917695800499
S_5311,ER Dwivedi,2024-02-24,76,0,,75.18223960425038
S_4019,CJ Jordan,2024-01-01,40,2,,79.01920482693924
S_4138,TS Mills,2024-02-13,51,1,133.31567973421707,66.58055010187012
S_2074,TS Mills,2024-02-22,23,0,121.65328919822001,91.07555261479656
S_2046,TS Mills,2024-01-18,20,2,,75.10810749503241
S_5608,TS Mills,2024-01-03,86,4,120.16331127575071,61.23111210360588
S_5483,A Choudhary,2024-01-14,52,2,142.81819744170184,65.88738823517396
S_8338,BA Stokes,2024-04-04,45,0,,83.694186330886
S_3588,JJ Roy,2024-02-29,86,0,129.61460692966642,94.8703881485829
S_3837,JJ Roy,2024-03-18,76,2,,73.07056069009025
S_5428,JJ Roy,2024-01-12,74,2,130.02429067151587,88.62664618913539
S_6790,Vishnu Vinod,2024-03-20,50,0,140.96501011338097,89.88530977338212
S_9663,Vishnu Vinod,2024-03-14,60,4,,72.00382818950274
S_4483,Basil Thampi,2024-03-23,32,0,144.3944996509144,93.52405761163467
S_9123,Basil Thampi,2024-03-11,43,4,,79.9318835847807
S_2631,CR Woakes,2024-02-25,72,0,126.38550258115072,83.40636390574348
S_5019,CR Woakes,2024-01-04,53,4,,64.5424038002914
S_5729,RA Tripathi,2024-01-26,20,3,,90.93066860909855
S_2184,RA Tripathi,2024-02-02,91,3,,77.28472184978351
S_2406,DL Chahar,2024-03-30,81,3,142.45082500285858,87.43750059584801
S_5091,DL Chahar,2024-03-30,28,1,141.8584547037833,72.41960032007304
S_9578,DL Chahar,2024-04-07,43,0,127.78347513204228,62.96270637546201
S_6778,DL Chahar,2024-03-29,66,2,,77.23251580853214
S_5262,V Shankar,2024-03-24,91,1,128.77245251652744,90.62140321092741
S_2773,Rashid Khan,2024-01-20,89,0,127.57758020054173,89.0375331873525
S_6969,Rashid Khan,2024-01-26,75,3,135.92085569290563,68.93313520204993
S_1632,Rashid Khan,2024-04-06,46,4,,80.07697502800177
S_6591,RD Chahar,2024-04-08,56,0,,73.7405712626389
S_4082,RD Chahar,2024-03-28,91,0,121.13092171268012,72.85093689932579
S_1544,RD Chahar,2024-01-10,99,3,141.4316268611188,92.08250859428706
S_1096,RD Chahar,2024-01-19,40,0,141.1697800162184,77.12304650716145
S_9399,LH Ferguson,2024-01-18,52,0,,93.03985673487139
S_9634,C de Grandhomme,2024-03-20,37,0,,94.65778871152759
S_2159,AF Milne,2024-01-03,44,1,,83.3806808379396
S_1689,S Badree,2024-04-04,52,1,145.42920988527766,87.00494041195392
S_8205,S Badree,2024-02-10,26,2,,91.08732176249521
S_3597,Mohammad Nabi,2024-01-22,35,3,121.51790561029745,92.41979866469426
S_7839,Mohammad Nabi,2024-01-05,31,0,130.41862998458024,83.83675391056559
S_6559,Mohammad Nabi,2024-01-09,69,4,134.65814777633955,81.11277474802873
S_3273,Mohammad Nabi,2024-02-15,86,4,121.3154055748989,71.43176670118031
S_6052,AJ Tye,2024-01-23,46,1,,71.64415628924345
S_1694,K Rabada,2024-03-01,68,0,143.37016181772114,60.7018448424403
S_5218,K Rabada,2024-03-26,62,4,144.2381409004285,66.64484310948392
S_7092,Kuldeep Yadav,2024-04-04,60,2,141.78568451586315,89.46388775278419
S_5637,Washington Sundar,2024-03-13,25,0,,85.42738612180979
S_7476,DM Bravo,2024-03-17,51,4,,94.10067370886671
S_1209,DM Bravo,2024-02-05,45,1,148.94071436485382,62.5747173975518
S_6607,AR Bawne,2024-01-03,86,3,134.47270804784188,63.278010841261604
S_1358,AR Bawne,2024-03-22,94,2,,70.71837358299402
S_2472,AR Bawne,2024-01-29,93,3,127.69985069687743,80.75446617144229
S_7112,SP Jackson,2024-02-10,99,3,,84.89430386486586
S_9708,SP Jackson,2024-03-18,33,3,130.20648715366005,60.22838936501105
S_2501,SP Jackson,2024-03-23,28,4,,75.3010217346062
S_9009,Ankit Soni,2024-04-04,56,2,124.26422560793753,82.39213205496479
S_5018,Ankit Soni,2024-02-19,38,0,,86.18835821633151
S_2573,TA Boult,2024-02-17,74,2,133.8806349506348,88.22735811368358
S_6955,E Lewis,2024-03-15,91,0,122.62723688958715,82.18474365573634
S_4540,E Lewis,2024-03-30,78,2,122.36095730122528,81.13143003431645
S_2079,MA Wood,2024-03-30,70,1,125.13820231998719,85.95732365161673
S_1419,RK Singh,2024-03-16,28,3,,74.88747736944943
S_2340,RK Singh,2024-02-15,80,1,125.89323945668357,81.48460807527034
S_2292,DJM Short,2024-02-12,79,4,138.74102008219825,69.88893022818553
S_9494,DJM Short,2024-03-27,81,4,128.95643777946492,92.3310095943327
S_6794,DJM Short,2024-03-14,90,2,,92.64243718938945
S_9007,DJM Short,2024-04-09,44,3,,93.06625280735742
S_6782,K Gowtham,2024-03-23,65,4,,80.34987132041805
S_7034,K Gowtham,2024-02-29,52,3,148.01854015748154,67.11945507694102
S_9261,TK Curran,2024-03-10,74,0,,69.22157059928469
S_6263,TK Curran,2024-01-24,88,0,129.55056066408034,73.34304834712069
S_6790,TK Curran,2024-04-01,49,1,,60.73183293173322
S_5080,TK Curran,2024-02-29,37,0,,72.68784059627433
S_4424,M Markande,2024-02-08,80,2,130.63271975962158,73.34014087121574
S_1565,M Markande,2024-04-08,95,2,,75.29010127949942
S_9216,M Markande,2024-02-17,51,3,,67.21709505656226
